time=19590, port=1, send=1, transmission=successfully

time=19600, port=1, send=0, transmission=successfully

time=19610, port=1, send=1, transmission=successfully

time=19620, port=1, send=0, transmission=successfully

time=19630, port=1, send=1, transmission=successfully

time=19640, port=1, send=1, transmission=successfully

time=19650, port=1, send=1, transmission=successfully

time=19660, port=1, send=0, transmission=successfully

time=19670, port=1, send=0, transmission=successfully

time=19680, port=1, send=0, transmission=successfully

time=19690, port=1, send=0, transmission=successfully

time=19700, port=1, send=null, cause=data_ended, transmission=successfully

time=23000, port=1, send=1, transmission=successfully

time=23010, port=1, send=1, transmission=successfully

time=23020, port=1, send=0, transmission=successfully

time=23030, port=1, send=0, transmission=successfully

time=23040, port=1, send=0, transmission=successfully

